timestamp,scenario,id,name,lat,lng,zone,slope_deg,altitude_m,rainfall_mm_hr,river_level_m,soil_saturation,historical_incident_density,population_exposure,registered_population,tourist_population,elderly_fraction,children_fraction
2025-07-16T10:45:00,saturated_soil,midvalley_04,Pilgrim Rest Camp,33.35,75.73,midvalley,15,2100,15.81,1.49,0.6409,3.8,0.52,600,2000,0.06,0.1
2025-07-16T10:45:00,saturated_soil,downstream_01,Riverside Colony,33.31,75.77,downstream,10,1800,10.73,1.7,0.6807,8.0,0.92,4200,400,0.15,0.25
2025-07-16T10:45:00,saturated_soil,downstream_02,Lower Falls Township,33.3,75.8,downstream,8,1700,8.1,1.66,0.6944,6.5,1.15,5500,250,0.16,0.24
2025-07-16T10:45:00,saturated_soil,downstream_03,Delta Market Village,33.29,75.75,downstream,12,1850,15.42,1.64,0.6782,5.0,0.63,3000,150,0.13,0.21
2025-07-16T10:45:00,saturated_soil,downstream_04,Flood Plain Hamlet,33.28,75.82,downstream,5,1600,12.01,1.56,0.7149,9.2,0.46,2200,100,0.18,0.23
2025-07-16T11:00:00,saturated_soil,upstream_01,Glacier View Station,33.45,75.6,upstream,38,3200,14.51,1.74,0.5672,2.1,0.05,200,50,0.08,0.15
2025-07-16T11:00:00,saturated_soil,upstream_02,Pine Ridge Outpost,33.43,75.63,upstream,35,3050,19.12,1.85,0.6233,3.0,0.09,350,100,0.1,0.18
2025-07-16T11:00:00,saturated_soil,upstream_03,Eagle Cliff Village,33.41,75.58,upstream,42,3400,18.76,1.88,0.5861,4.5,0.03,120,30,0.12,0.2
2025-07-16T11:00:00,saturated_soil,upstream_04,Snowmelt Creek Base,33.44,75.65,upstream,30,2900,18.47,1.86,0.6025,1.8,0.072,280,80,0.09,0.16
2025-07-16T11:00:00,saturated_soil,midvalley_01,Valley Temple Town,33.38,75.68,midvalley,22,2400,16.72,1.65,0.6143,5.2,0.46,1800,500,0.12,0.22
2025-07-16T11:00:00,saturated_soil,midvalley_02,Bridge Market Colony,33.36,75.71,midvalley,18,2200,15.09,1.67,0.6537,6.1,0.56,2500,300,0.14,0.2
2025-07-16T11:00:00,saturated_soil,midvalley_03,River Bend Settlement,33.37,75.66,midvalley,25,2300,17.14,1.75,0.5909,7.3,0.22,900,200,0.11,0.19
2025-07-16T11:00:00,saturated_soil,midvalley_04,Pilgrim Rest Camp,33.35,75.73,midvalley,15,2100,16.81,1.65,0.7031,3.8,0.52,600,2000,0.06,0.1
2025-07-16T11:00:00,saturated_soil,downstream_01,Riverside Colony,33.31,75.77,downstream,10,1800,13.62,1.55,0.7002,8.0,0.92,4200,400,0.15,0.25
2025-07-16T11:00:00,saturated_soil,downstream_02,Lower Falls Township,33.3,75.8,downstream,8,1700,12.46,1.59,0.6954,6.5,1.15,5500,250,0.16,0.24
2025-07-16T11:00:00,saturated_soil,downstream_03,Delta Market Village,33.29,75.75,downstream,12,1850,13.19,1.43,0.6911,5.0,0.63,3000,150,0.13,0.21
2025-07-16T11:00:00,saturated_soil,downstream_04,Flood Plain Hamlet,33.28,75.82,downstream,5,1600,8.84,1.47,0.7074,9.2,0.46,2200,100,0.18,0.23
2025-07-16T11:15:00,saturated_soil,upstream_01,Glacier View Station,33.45,75.6,upstream,38,3200,16.07,1.83,0.59,2.1,0.05,200,50,0.08,0.15
2025-07-16T11:15:00,saturated_soil,upstream_02,Pine Ridge Outpost,33.43,75.63,upstream,35,3050,13.51,1.64,0.5633,3.0,0.09,350,100,0.1,0.18
2025-07-16T11:15:00,saturated_soil,upstream_03,Eagle Cliff Village,33.41,75.58,upstream,42,3400,15.01,1.76,0.5268,4.5,0.03,120,30,0.12,0.2
2025-07-16T11:15:00,saturated_soil,upstream_04,Snowmelt Creek Base,33.44,75.65,upstream,30,2900,13.28,1.61,0.5873,1.8,0.072,280,80,0.09,0.16
2025-07-16T11:15:00,saturated_soil,midvalley_01,Valley Temple Town,33.38,75.68,midvalley,22,2400,7.3,1.78,0.653,5.2,0.46,1800,500,0.12,0.22
2025-07-16T11:15:00,saturated_soil,midvalley_02,Bridge Market Colony,33.36,75.71,midvalley,18,2200,12.41,1.64,0.6476,6.1,0.56,2500,300,0.14,0.2
2025-07-16T11:15:00,saturated_soil,midvalley_03,River Bend Settlement,33.37,75.66,midvalley,25,2300,16.55,1.76,0.6626,7.3,0.22,900,200,0.11,0.19
2025-07-16T11:15:00,saturated_soil,midvalley_04,Pilgrim Rest Camp,33.35,75.73,midvalley,15,2100,15.2,1.61,0.6741,3.8,0.52,600,2000,0.06,0.1
2025-07-16T11:15:00,saturated_soil,downstream_01,Riverside Colony,33.31,75.77,downstream,10,1800,8.39,1.6,0.6778,8.0,0.92,4200,400,0.15,0.25
2025-07-16T11:15:00,saturated_soil,downstream_02,Lower Falls Township,33.3,75.8,downstream,8,1700,8.77,1.6,0.6845,6.5,1.15,5500,250,0.16,0.24
2025-07-16T11:15:00,saturated_soil,downstream_03,Delta Market Village,33.29,75.75,downstream,12,1850,9.31,1.6,0.6467,5.0,0.63,3000,150,0.13,0.21
2025-07-16T11:15:00,saturated_soil,downstream_04,Flood Plain Hamlet,33.28,75.82,downstream,5,1600,6.64,1.48,0.7145,9.2,0.46,2200,100,0.18,0.23
2025-07-16T11:30:00,saturated_soil,upstream_01,Glacier View Station,33.45,75.6,upstream,38,3200,24.93,1.99,0.5787,2.1,0.05,200,50,0.08,0.15
2025-07-16T11:30:00,saturated_soil,upstream_02,Pine Ridge Outpost,33.43,75.63,upstream,35,3050,21.43,1.91,0.588,3.0,0.09,350,100,0.1,0.18
2025-07-16T11:30:00,saturated_soil,upstream_03,Eagle Cliff Village,33.41,75.58,upstream,42,3400,21.12,2.05,0.584,4.5,0.03,120,30,0.12,0.2
2025-07-16T11:30:00,saturated_soil,upstream_04,Snowmelt Creek Base,33.44,75.65,upstream,30,2900,20.3,1.86,0.579,1.8,0.072,280,80,0.09,0.16
2025-07-16T11:30:00,saturated_soil,midvalley_01,Valley Temple Town,33.38,75.68,midvalley,22,2400,18.03,1.64,0.654,5.2,0.46,1800,500,0.12,0.22
2025-07-16T11:30:00,saturated_soil,midvalley_02,Bridge Market Colony,33.36,75.71,midvalley,18,2200,19.48,1.68,0.7072,6.1,0.56,2500,300,0.14,0.2
2025-07-16T11:30:00,saturated_soil,midvalley_03,River Bend Settlement,33.37,75.66,midvalley,25,2300,18.36,1.67,0.6264,7.3,0.22,900,200,0.11,0.19
2025-07-16T11:30:00,saturated_soil,midvalley_04,Pilgrim Rest Camp,33.35,75.73,midvalley,15,2100,20.82,1.62,0.6749,3.8,0.52,600,2000,0.06,0.1
2025-07-16T11:30:00,saturated_soil,downstream_01,Riverside Colony,33.31,75.77,downstream,10,1800,13.02,1.43,0.679,8.0,0.92,4200,400,0.15,0.25
2025-07-16T11:30:00,saturated_soil,downstream_02,Lower Falls Township,33.3,75.8,downstream,8,1700,13.57,1.52,0.6995,6.5,1.15,5500,250,0.16,0.24
2025-07-16T11:30:00,saturated_soil,downstream_03,Delta Market Village,33.29,75.75,downstream,12,1850,11.86,1.47,0.7,5.0,0.63,3000,150,0.13,0.21
2025-07-16T11:30:00,saturated_soil,downstream_04,Flood Plain Hamlet,33.28,75.82,downstream,5,1600,16.35,1.5,0.6891,9.2,0.46,2200,100,0.18,0.23
2025-07-16T11:45:00,saturated_soil,upstream_01,Glacier View Station,33.45,75.6,upstream,38,3200,18.12,1.93,0.5728,2.1,0.05,200,50,0.08,0.15
2025-07-16T11:45:00,saturated_soil,upstream_02,Pine Ridge Outpost,33.43,75.63,upstream,35,3050,15.28,1.62,0.5809,3.0,0.09,350,100,0.1,0.18
2025-07-16T11:45:00,saturated_soil,upstream_03,Eagle Cliff Village,33.41,75.58,upstream,42,3400,17.78,1.86,0.5759,4.5,0.03,120,30,0.12,0.2
2025-07-16T11:45:00,saturated_soil,upstream_04,Snowmelt Creek Base,33.44,75.65,upstream,30,2900,17.36,1.88,0.5981,1.8,0.072,280,80,0.09,0.16
2025-07-16T11:45:00,saturated_soil,midvalley_01,Valley Temple Town,33.38,75.68,midvalley,22,2400,12.76,1.76,0.6073,5.2,0.46,1800,500,0.12,0.22
2025-07-16T11:45:00,saturated_soil,midvalley_02,Bridge Market Colony,33.36,75.71,midvalley,18,2200,20.14,1.59,0.6684,6.1,0.56,2500,300,0.14,0.2
2025-07-16T11:45:00,saturated_soil,midvalley_03,River Bend Settlement,33.37,75.66,midvalley,25,2300,20.62,1.74,0.6687,7.3,0.22,900,200,0.11,0.19
2025-07-16T11:45:00,saturated_soil,midvalley_04,Pilgrim Rest Camp,33.35,75.73,midvalley,15,2100,14.8,1.63,0.6684,3.8,0.52,600,2000,0.06,0.1
2025-07-16T11:45:00,saturated_soil,downstream_01,Riverside Colony,33.31,75.77,downstream,10,1800,12.16,1.64,0.7155,8.0,0.92,4200,400,0.15,0.25
2025-07-16T11:45:00,saturated_soil,downstream_02,Lower Falls Township,33.3,75.8,downstream,8,1700,9.34,1.59,0.7156,6.5,1.15,5500,250,0.16,0.24
2025-07-16T11:45:00,saturated_soil,downstream_03,Delta Market Village,33.29,75.75,downstream,12,1850,12.87,1.55,0.7079,5.0,0.63,3000,150,0.13,0.21
2025-07-16T11:45:00,saturated_soil,downstream_04,Flood Plain Hamlet,33.28,75.82,downstream,5,1600,11.43,1.48,0.6987,9.2,0.46,2200,100,0.18,0.23
2025-07-16T14:00:00,rapid_river_rise,upstream_01,Glacier View Station,33.45,75.6,upstream,38,3200,15.46,1.27,0.1196,2.1,0.05,200,50,0.08,0.15
2025-07-16T14:00:00,rapid_river_rise,upstream_02,Pine Ridge Outpost,33.43,75.63,upstream,35,3050,11.71,1.11,0.1626,3.0,0.09,350,100,0.1,0.18
2025-07-16T14:00:00,rapid_river_rise,upstream_03,Eagle Cliff Village,33.41,75.58,upstream,42,3400,7.83,0.97,0.1182,4.5,0.03,120,30,0.12,0.2
2025-07-16T14:00:00,rapid_river_rise,upstream_04,Snowmelt Creek Base,33.44,75.65,upstream,30,2900,6.05,0.95,0.192,1.8,0.072,280,80,0.09,0.16
2025-07-16T14:00:00,rapid_river_rise,midvalley_01,Valley Temple Town,33.38,75.68,midvalley,22,2400,8.8,1.02,0.221,5.2,0.46,1800,500,0.12,0.22
2025-07-16T14:00:00,rapid_river_rise,midvalley_02,Bridge Market Colony,33.36,75.71,midvalley,18,2200,9.14,0.94,0.2555,6.1,0.56,2500,300,0.14,0.2
2025-07-16T14:00:00,rapid_river_rise,midvalley_03,River Bend Settlement,33.37,75.66,midvalley,25,2300,11.32,1.06,0.2154,7.3,0.22,900,200,0.11,0.19
2025-07-16T14:00:00,rapid_river_rise,midvalley_04,Pilgrim Rest Camp,33.35,75.73,midvalley,15,2100,6.15,0.82,0.2492,3.8,0.52,600,2000,0.06,0.1
2025-07-16T14:00:00,rapid_river_rise,downstream_01,Riverside Colony,33.31,75.77,downstream,10,1800,4.81,0.76,0.2481,8.0,0.92,4200,400,0.15,0.25
2025-07-16T14:00:00,rapid_river_rise,downstream_02,Lower Falls Township,33.3,75.8,downstream,8,1700,10.33,1.04,0.3176,6.5,1.15,5500,250,0.16,0.24
2025-07-16T14:00:00,rapid_river_rise,downstream_03,Delta Market Village,33.29,75.75,downstream,12,1850,3.64,0.73,0.2523,5.0,0.63,3000,150,0.13,0.21
2025-07-16T14:00:00,rapid_river_rise,downstream_04,Flood Plain Hamlet,33.28,75.82,downstream,5,1600,4.69,0.87,0.2707,9.2,0.46,2200,100,0.18,0.23
2025-07-16T14:15:00,rapid_river_rise,upstream_01,Glacier View Station,33.45,75.6,upstream,38,3200,10.79,1.21,0.1544,2.1,0.05,200,50,0.08,0.15
2025-07-16T14:15:00,rapid_river_rise,upstream_02,Pine Ridge Outpost,33.43,75.63,upstream,35,3050,5.69,0.96,0.1673,3.0,0.09,350,100,0.1,0.18
2025-07-16T14:15:00,rapid_river_rise,upstream_03,Eagle Cliff Village,33.41,75.58,upstream,42,3400,6.7,0.98,0.1302,4.5,0.03,120,30,0.12,0.2
2025-07-16T14:15:00,rapid_river_rise,upstream_04,Snowmelt Creek Base,33.44,75.65,upstream,30,2900,8.19,0.94,0.1581,1.8,0.072,280,80,0.09,0.16
2025-07-16T14:15:00,rapid_river_rise,midvalley_01,Valley Temple Town,33.38,75.68,midvalley,22,2400,11.31,1.08,0.2239,5.2,0.46,1800,500,0.12,0.22
2025-07-16T14:15:00,rapid_river_rise,midvalley_02,Bridge Market Colony,33.36,75.71,midvalley,18,2200,5.63,0.91,0.2113,6.1,0.56,2500,300,0.14,0.2
2025-07-16T14:15:00,rapid_river_rise,midvalley_03,River Bend Settlement,33.37,75.66,midvalley,25,2300,4.51,0.84,0.1802,7.3,0.22,900,200,0.11,0.19
2025-07-16T14:15:00,rapid_river_rise,midvalley_04,Pilgrim Rest Camp,33.35,75.73,midvalley,15,2100,7.43,0.92,0.2437,3.8,0.52,600,2000,0.06,0.1
2025-07-16T14:15:00,rapid_river_rise,downstream_01,Riverside Colony,33.31,75.77,downstream,10,1800,6.43,0.81,0.284,8.0,0.92,4200,400,0.15,0.25
2025-07-16T14:15:00,rapid_river_rise,downstream_02,Lower Falls Township,33.3,75.8,downstream,8,1700,4.48,0.85,0.2973,6.5,1.15,5500,250,0.16,0.24
2025-07-16T14:15:00,rapid_river_rise,downstream_03,Delta Market Village,33.29,75.75,downstream,12,1850,2.3,0.66,0.2539,5.0,0.63,3000,150,0.13,0.21
2025-07-16T14:15:00,rapid_river_rise,downstream_04,Flood Plain Hamlet,33.28,75.82,downstream,5,1600,5.14,0.77,0.3284,9.2,0.46,2200,100,0.18,0.23
2025-07-16T14:30:00,rapid_river_rise,upstream_01,Glacier View Station,33.45,75.6,upstream,38,3200,9.13,1.0,0.1065,2.1,0.05,200,50,0.08,0.15
2025-07-16T14:30:00,rapid_river_rise,upstream_02,Pine Ridge Outpost,33.43,75.63,upstream,35,3050,8.79,1.0,0.1387,3.0,0.09,350,100,0.1,0.18
2025-07-16T14:30:00,rapid_river_rise,upstream_03,Eagle Cliff Village,33.41,75.58,upstream,42,3400,9.09,1.06,0.1257,4.5,0.03,120,30,0.12,0.2
2025-07-16T14:30:00,rapid_river_rise,upstream_04,Snowmelt Creek Base,33.44,75.65,upstream,30,2900,6.92,0.92,0.1782,1.8,0.072,280,80,0.09,0.16
2025-07-16T14:30:00,rapid_river_rise,midvalley_01,Valley Temple Town,33.38,75.68,midvalley,22,2400,7.25,0.91,0.2018,5.2,0.46,1800,500,0.12,0.22
2025-07-16T14:30:00,rapid_river_rise,midvalley_02,Bridge Market Colony,33.36,75.71,midvalley,18,2200,4.35,0.78,0.2224,6.1,0.56,2500,300,0.14,0.2
2025-07-16T14:30:00,rapid_river_rise,midvalley_03,River Bend Settlement,33.37,75.66,midvalley,25,2300,4.1,0.84,0.1925,7.3,0.22,900,200,0.11,0.19
2025-07-16T14:30:00,rapid_river_rise,midvalley_04,Pilgrim Rest Camp,33.35,75.73,midvalley,15,2100,7.9,0.93,0.2401,3.8,0.52,600,2000,0.06,0.1
2025-07-16T14:30:00,rapid_river_rise,downstream_01,Riverside Colony,33.31,75.77,downstream,10,1800,5.53,0.79,0.2755,8.0,0.92,4200,400,0.15,0.25
2025-07-16T14:30:00,rapid_river_rise,downstream_02,Lower Falls Township,33.3,75.8,downstream,8,1700,4.73,0.81,0.2815,6.5,1.15,5500,250,0.16,0.24
2025-07-16T14:30:00,rapid_river_rise,downstream_03,Delta Market Village,33.29,75.75,downstream,12,1850,0.26,0.82,0.244,5.0,0.63,3000,150,0.13,0.21
2025-07-16T14:30:00,rapid_river_rise,downstream_04,Flood Plain Hamlet,33.28,75.82,downstream,5,1600,3.71,0.8,0.2716,9.2,0.46,2200,100,0.18,0.23
2025-07-16T14:45:00,rapid_river_rise,upstream_01,Glacier View Station,33.45,75.6,upstream,38,3200,12.74,1.21,0.123,2.1,0.05,200,50,0.08,0.15
2025-07-16T14:45:00,rapid_river_rise,upstream_02,Pine Ridge Outpost,33.43,75.63,upstream,35,3050,11.53,1.13,0.1567,3.0,0.09,350,100,0.1,0.18
2025-07-16T14:45:00,rapid_river_rise,upstream_03,Eagle Cliff Village,33.41,75.58,upstream,42,3400,12.41,1.12,0.1447,4.5,0.03,120,30,0.12,0.2
2025-07-16T14:45:00,rapid_river_rise,upstream_04,Snowmelt Creek Base,33.44,75.65,upstream,30,2900,11.99,1.1,0.1847,1.8,0.072,280,80,0.09,0.16
2025-07-16T14:45:00,rapid_river_rise,midvalley_01,Valley Temple Town,33.38,75.68,midvalley,22,2400,8.77,1.02,0.2133,5.2,0.46,1800,500,0.12,0.22
2025-07-16T14:45:00,rapid_river_rise,midvalley_02,Bridge Market Colony,33.36,75.71,midvalley,18,2200,8.46,0.92,0.213,6.1,0.56,2500,300,0.14,0.2
2025-07-16T14:45:00,rapid_river_rise,midvalley_03,River Bend Settlement,33.37,75.66,midvalley,25,2300,8.98,1.0,0.2265,7.3,0.22,900,200,0.11,0.19
2025-07-16T14:45:00,rapid_river_rise,midvalley_04,Pilgrim Rest Camp,33.35,75.73,midvalley,15,2100,6.92,0.95,0.2955,3.8,0.52,600,2000,0.06,0.1
2025-07-16T14:45:00,rapid_river_rise,downstream_01,Riverside Colony,33.31,75.77,downstream,10,1800,8.59,0.94,0.2727,8.0,0.92,4200,400,0.15,0.25
2025-07-16T14:45:00,rapid_river_rise,downstream_02,Lower Falls Township,33.3,75.8,downstream,8,1700,7.72,0.93,0.3075,6.5,1.15,5500,250,0.16,0.24
2025-07-16T14:45:00,rapid_river_rise,downstream_03,Delta Market Village,33.29,75.75,downstream,12,1850,7.78,0.87,0.257,5.0,0.63,3000,150,0.13,0.21
2025-07-16T14:45:00,rapid_river_rise,downstream_04,Flood Plain Hamlet,33.28,75.82,downstream,5,1600,6.7,0.84,0.3138,9.2,0.46,2200,100,0.18,0.23
2025-07-16T15:00:00,rapid_river_rise,upstream_01,Glacier View Station,33.45,75.6,upstream,38,3200,15.06,1.21,0.1369,2.1,0.05,200,50,0.08,0.15
2025-07-16T15:00:00,rapid_river_rise,upstream_02,Pine Ridge Outpost,33.43,75.63,upstream,35,3050,11.88,1.1,0.1668,3.0,0.09,350,100,0.1,0.18
2025-07-16T15:00:00,rapid_river_rise,upstream_03,Eagle Cliff Village,33.41,75.58,upstream,42,3400,14.86,1.28,0.1431,4.5,0.03,120,30,0.12,0.2
2025-07-16T15:00:00,rapid_river_rise,upstream_04,Snowmelt Creek Base,33.44,75.65,upstream,30,2900,9.28,1.02,0.1515,1.8,0.072,280,80,0.09,0.16
2025-07-16T15:00:00,rapid_river_rise,midvalley_01,Valley Temple Town,33.38,75.68,midvalley,22,2400,5.87,0.91,0.2278,5.2,0.46,1800,500,0.12,0.22
2025-07-16T15:00:00,rapid_river_rise,midvalley_02,Bridge Market Colony,33.36,75.71,midvalley,18,2200,16.62,0.89,0.306,6.1,0.56,2500,300,0.14,0.2
2025-07-16T15:00:00,rapid_river_rise,midvalley_03,River Bend Settlement,33.37,75.66,midvalley,25,2300,9.92,1.01,0.2247,7.3,0.22,900,200,0.11,0.19
2025-07-16T15:00:00,rapid_river_rise,midvalley_04,Pilgrim Rest Camp,33.35,75.73,midvalley,15,2100,6.85,0.86,0.2098,3.8,0.52,600,2000,0.06,0.1
2025-07-16T15:00:00,rapid_river_rise,downstream_01,Riverside Colony,33.31,75.77,downstream,10,1800,8.26,0.96,0.2847,8.0,0.92,4200,400,0.15,0.25
2025-07-16T15:00:00,rapid_river_rise,downstream_02,Lower Falls Township,33.3,75.8,downstream,8,1700,4.69,0.85,0.2278,6.5,1.15,5500,250,0.16,0.24
2025-07-16T15:00:00,rapid_river_rise,downstream_03,Delta Market Village,33.29,75.75,downstream,12,1850,5.43,0.84,0.2159,5.0,0.63,3000,150,0.13,0.21
2025-07-16T15:00:00,rapid_river_rise,downstream_04,Flood Plain Hamlet,33.28,75.82,downstream,5,1600,8.68,0.87,0.2986,9.2,0.46,2200,100,0.18,0.23
2025-07-16T15:15:00,rapid_river_rise,upstream_01,Glacier View Station,33.45,75.6,upstream,38,3200,8.48,0.98,0.1085,2.1,0.05,200,50,0.08,0.15
2025-07-16T15:15:00,rapid_river_rise,upstream_02,Pine Ridge Outpost,33.43,75.63,upstream,35,3050,10.26,1.07,0.1622,3.0,0.09,350,100,0.1,0.18
2025-07-16T15:15:00,rapid_river_rise,upstream_03,Eagle Cliff Village,33.41,75.58,upstream,42,3400,7.23,0.87,0.1081,4.5,0.03,120,30,0.12,0.2
2025-07-16T15:15:00,rapid_river_rise,upstream_04,Snowmelt Creek Base,33.44,75.65,upstream,30,2900,9.57,0.95,0.2073,1.8,0.072,280,80,0.09,0.16
2025-07-16T15:15:00,rapid_river_rise,midvalley_01,Valley Temple Town,33.38,75.68,midvalley,22,2400,6.51,0.95,0.2161,5.2,0.46,1800,500,0.12,0.22
2025-07-16T15:15:00,rapid_river_rise,midvalley_02,Bridge Market Colony,33.36,75.71,midvalley,18,2200,6.78,0.78,0.2165,6.1,0.56,2500,300,0.14,0.2
2025-07-16T15:15:00,rapid_river_rise,midvalley_03,River Bend Settlement,33.37,75.66,midvalley,25,2300,7.89,0.91,0.2395,7.3,0.22,900,200,0.11,0.19
2025-07-16T15:15:00,rapid_river_rise,midvalley_04,Pilgrim Rest Camp,33.35,75.73,midvalley,15,2100,7.64,0.87,0.2544,3.8,0.52,600,2000,0.06,0.1
2025-07-16T15:15:00,rapid_river_rise,downstream_01,Riverside Colony,33.31,75.77,downstream,10,1800,3.75,0.8,0.2777,8.0,0.92,4200,400,0.15,0.25
2025-07-16T15:15:00,rapid_river_rise,downstream_02,Lower Falls Township,33.3,75.8,downstream,8,1700,5.41,0.89,0.2567,6.5,1.15,5500,250,0.16,0.24
2025-07-16T15:15:00,rapid_river_rise,downstream_03,Delta Market Village,33.29,75.75,downstream,12,1850,6.71,0.92,0.2491,5.0,0.63,3000,150,0.13,0.21
2025-07-16T15:15:00,rapid_river_rise,downstream_04,Flood Plain Hamlet,33.28,75.82,downstream,5,1600,4.38,0.76,0.2725,9.2,0.46,2200,100,0.18,0.23
2025-07-16T15:30:00,rapid_river_rise,upstream_01,Glacier View Station,33.45,75.6,upstream,38,3200,6.29,0.87,0.0923,2.1,0.05,200,50,0.08,0.15
2025-07-16T15:30:00,rapid_river_rise,upstream_02,Pine Ridge Outpost,33.43,75.63,upstream,35,3050,1.2,0.74,0.1269,3.0,0.09,350,100,0.1,0.18
2025-07-16T15:30:00,rapid_river_rise,upstream_03,Eagle Cliff Village,33.41,75.58,upstream,42,3400,4.7,0.82,0.0832,4.5,0.03,120,30,0.12,0.2
2025-07-16T15:30:00,rapid_river_rise,upstream_04,Snowmelt Creek Base,33.44,75.65,upstream,30,2900,6.28,0.93,0.1578,1.8,0.072,280,80,0.09,0.16
2025-07-16T15:30:00,rapid_river_rise,midvalley_01,Valley Temple Town,33.38,75.68,midvalley,22,2400,2.69,1.02,0.2017,5.2,0.46,1800,500,0.12,0.22
2025-07-16T15:30:00,rapid_river_rise,midvalley_02,Bridge Market Colony,33.36,75.71,midvalley,18,2200,5.63,0.95,0.2186,6.1,0.56,2500,300,0.14,0.2
2025-07-16T15:30:00,rapid_river_rise,midvalley_03,River Bend Settlement,33.37,75.66,midvalley,25,2300,3.98,0.95,0.1871,7.3,0.22,900,200,0.11,0.19
2025-07-16T15:30:00,rapid_river_rise,midvalley_04,Pilgrim Rest Camp,33.35,75.73,midvalley,15,2100,4.13,0.88,0.2416,3.8,0.52,600,2000,0.06,0.1
2025-07-16T15:30:00,rapid_river_rise,downstream_01,Riverside Colony,33.31,75.77,downstream,10,1800,1.09,0.83,0.2255,8.0,0.92,4200,400,0.15,0.25
2025-07-16T15:30:00,rapid_river_rise,downstream_02,Lower Falls Township,33.3,75.8,downstream,8,1700,0.69,0.86,0.2652,6.5,1.15,5500,250,0.16,0.24
2025-07-16T15:30:00,rapid_river_rise,downstream_03,Delta Market Village,33.29,75.75,downstream,12,1850,4.15,0.82,0.2531,5.0,0.63,3000,150,0.13,0.21
2025-07-16T15:30:00,rapid_river_rise,downstream_04,Flood Plain Hamlet,33.28,75.82,downstream,5,1600,4.43,0.84,0.3045,9.2,0.46,2200,100,0.18,0.23
2025-07-16T15:45:00,rapid_river_rise,upstream_01,Glacier View Station,33.45,75.6,upstream,38,3200,8.9,1.02,0.1386,2.1,0.05,200,50,0.08,0.15
2025-07-16T15:45:00,rapid_river_rise,upstream_02,Pine Ridge Outpost,33.43,75.63,upstream,35,3050,7.02,0.99,0.1384,3.0,0.09,350,100,0.1,0.18
2025-07-16T15:45:00,rapid_river_rise,upstream_03,Eagle Cliff Village,33.41,75.58,upstream,42,3400,9.81,1.11,0.0958,4.5,0.03,120,30,0.12,0.2
2025-07-16T15:45:00,rapid_river_rise,upstream_04,Snowmelt Creek Base,33.44,75.65,upstream,30,2900,11.15,1.13,0.1825,1.8,0.072,280,80,0.09,0.16
2025-07-16T15:45:00,rapid_river_rise,midvalley_01,Valley Temple Town,33.38,75.68,midvalley,22,2400,7.5,0.99,0.2359,5.2,0.46,1800,500,0.12,0.22
2025-07-16T15:45:00,rapid_river_rise,midvalley_02,Bridge Market Colony,33.36,75.71,midvalley,18,2200,9.82,1.06,0.2631,6.1,0.56,2500,300,0.14,0.2
2025-07-16T15:45:00,rapid_river_rise,midvalley_03,River Bend Settlement,33.37,75.66,midvalley,25,2300,8.44,1.12,0.1897,7.3,0.22,900,200,0.11,0.19
2025-07-16T15:45:00,rapid_river_rise,midvalley_04,Pilgrim Rest Camp,33.35,75.73,midvalley,15,2100,5.99,1.0,0.2236,3.8,0.52,600,2000,0.06,0.1
2025-07-16T15:45:00,rapid_river_rise,downstream_01,Riverside Colony,33.31,75.77,downstream,10,1800,8.66,0.88,0.2836,8.0,0.92,4200,400,0.15,0.25
2025-07-16T15:45:00,rapid_river_rise,downstream_02,Lower Falls Township,33.3,75.8,downstream,8,1700,5.57,0.89,0.2644,6.5,1.15,5500,250,0.16,0.24
2025-07-16T15:45:00,rapid_river_rise,downstream_03,Delta Market Village,33.29,75.75,downstream,12,1850,8.15,1.01,0.237,5.0,0.63,3000,150,0.13,0.21
2025-07-16T15:45:00,rapid_river_rise,downstream_04,Flood Plain Hamlet,33.28,75.82,downstream,5,1600,7.84,0.89,0.3204,9.2,0.46,2200,100,0.18,0.23
2025-07-16T16:00:00,rapid_river_rise,upstream_01,Glacier View Station,33.45,75.6,upstream,38,3200,6.37,1.52,0.1186,2.1,0.05,200,50,0.08,0.15
2025-07-16T16:00:00,rapid_river_rise,upstream_02,Pine Ridge Outpost,33.43,75.63,upstream,35,3050,11.83,1.66,0.1384,3.0,0.09,350,100,0.1,0.18
2025-07-16T16:00:00,rapid_river_rise,upstream_03,Eagle Cliff Village,33.41,75.58,upstream,42,3400,8.94,1.63,0.0889,4.5,0.03,120,30,0.12,0.2
2025-07-16T16:00:00,rapid_river_rise,upstream_04,Snowmelt Creek Base,33.44,75.65,upstream,30,2900,7.79,1.5,0.1695,1.8,0.072,280,80,0.09,0.16
2025-07-16T16:00:00,rapid_river_rise,midvalley_01,Valley Temple Town,33.38,75.68,midvalley,22,2400,6.12,1.48,0.2082,5.2,0.46,1800,500,0.12,0.22
2025-07-16T16:00:00,rapid_river_rise,midvalley_02,Bridge Market Colony,33.36,75.71,midvalley,18,2200,6.96,1.49,0.2163,6.1,0.56,2500,300,0.14,0.2
2025-07-16T16:00:00,rapid_river_rise,midvalley_03,River Bend Settlement,33.37,75.66,midvalley,25,2300,11.01,1.55,0.2108,7.3,0.22,900,200,0.11,0.19
